conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da,gen_utterance,gen_dialog_act,gen_empathy,gen_emotional_polarity,gen_da,diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity,wc,gen_wc,ppl,da_category,gen_da_category
477,16,Person 1,I am 40 years old unfortunately,"('sd',)",1.202551961,2.000454187,1.440343499,2.815093517,1.410603794,sd,It is with a touch of melancholy that I share that I have reached the milestone of 40 years in this journey called life.,"('sd', 'sv')",2.664586172179816,0.922433376312256,sd,18,1.4620342111798161,-0.517910122687744,0.7997330458171708,6,24,22.640605926513672,fact,fact
477,17,Person 2,"I am 30, my boyfriend in college was a chef though so maybe i got a head start in the culinary world","('sd',)",1.244713068,1.623591304,0.48748669,3.020272017,1.410603794,sd,"At the age of 30, I have been fortunate enough to have had a head start in the culinary world, as my college boyfriend was a talented chef who shared his passion and expertise with me.","('sd',)",1.9490082624736063,0.4154112935066223,sd,14,0.7042951944736062,-0.0720753964933776,0.9222412700465146,22,36,11.814311981201172,fact,fact
477,18,Person 1,That's awesome. It was nice talking to you! bye,"('fc',)",0.997496188,2.019673824,0.380253047,1.208856344,1.410603794,fc,It has been an absolute delight conversing with you! Wishing you all the awesomeness in the world. Farewell for now!,"('fc',)",1.4744251141474398,0.1521240472793579,fc,11,0.47692892614743987,-0.2281289997206421,0.8626539646555199,9,20,12.932209014892578,forward,forward
477,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.410603794,fc,"Farewell, and may our paths cross again in a future filled with warmth and understanding.","('fc',)",1.6404769543984048,0.421822726726532,fc,14,1.2644804543984047,-0.594645440273468,0.6561852038661848,1,15,21.34662818908692,forward,forward
479,0,Person 1,what did you think about the article?,"('qo',)",0.635084331,0.681005538,1.001944184,0.779372454,1.421981291,qo,How did the article resonate with your thoughts and feelings?,"('qo',)",1.5634502602424942,0.7053171992301941,qo,3,0.9283659292424943,-0.296626984769806,0.8906929233763433,7,10,35.7683219909668,question,question
479,1,Person 2,I think that a full belly is taken for granted in our country. You?,"('sv',)",1.995525122,1.727919936,0.887563705,2.075137854,1.421981291,sv,"In my empathetic view, it seems that the blessing of a full belly might often be overlooked in our country, don't you agree?","('qy',)",2.8468104874723332,0.6339141726493835,qy,9,0.8512853654723331,-0.2536495323506165,0.8774740587483708,14,23,35.4671745300293,opinion,question
479,2,Person 1,yeah you can say that again. do you throw out your food?,"('qy',)",0.996083438,1.448975205,1.143178821,1.511457205,1.421981291,qy,Can I kindly ask if there are instances where you find it necessary to dispose of your food?,"('qy',)",1.6793113408318263,0.8225996494293213,qy,6,0.6832279028318263,-0.3205791715706787,0.8499846996723682,12,18,31.85880279541016,question,question
479,3,Person 2,Only if it starts to mold and cutting off the moldy section wouldn't save it. How about you?,"('qo',)",2.030566216,1.840191722,1.315300226,1.788899422,1.421981291,qo,"Has there ever been a situation where you encountered mold on food, and despite attempting to salvage it by cutting off the moldy section, it was beyond saving? How did you handle it?","('qy',)",1.9276798812015783,1.173409104347229,qy,15,-0.10288633479842169,-0.1418911216527709,0.8005066502112348,18,33,24.945201873779297,question,question
479,4,Person 1,yep i usually throw out bread which molds so quick,(),1.573306322,1.789145231,1.411146164,2.560324192,1.421981291,none,"I can completely understand the need to discard bread that tends to develop mold rather swiftly, as it's essential to prioritize our health and well-being.","('sd',)",3.0871324720474935,0.879555344581604,sd,15,1.5138261500474934,-0.531590819418396,0.7960926434945921,10,25,45.47183609008789,others,fact
479,5,Person 2,Where do you buy your produce?,"('qw',)",0.782885015,0.826013148,0.613348067,1.239509225,1.421981291,qw,Where do you find the freshest and most nourishing produce to support your well-being?,"('qw',)",1.6223118885002363,0.4513293802738189,qw,8,0.8394268735002364,-0.162018686726181,0.87688928537813,6,14,14.823555946350098,question,question
479,6,Person 1,from the local grocery store,"('+',)",1.344643116,1.549514174,0.849853873,1.856114507,1.421981291,+,"from the humble neighborhood market, providing nourishment and sustenance to the community","('+',)",2.1485921116598905,0.5526536703109741,+,7,0.8039489956598904,-0.2972002026890259,0.7996392142787646,5,12,41.46866989135742,others,others
479,7,Person 2,Do you shop at regular intervals or do you just go when you need things?,"('qy',)",1.034906149,1.173740029,0.673604608,1.612263441,1.421981291,qy,"In considering your shopping habits, do you find yourself adhering to a consistent schedule, or do you tend to venture out only when specific necessities arise?","('qy',)",1.3907186036651213,0.6033517718315125,qy,11,0.35581245466512135,-0.0702528361684875,0.8843726604765418,15,26,21.95389175415039,question,question
479,8,Person 1,regular what about you,(),0.572851479,0.92088747,0.911499143,1.061855555,1.421981291,none,"How about yourself, my dear friend? Are things going well for you in your day-to-day life?","('qy',)",1.251065202559249,0.4434830546379089,qy,12,0.678213723559249,-0.4680160883620911,0.7293117909058668,4,16,9.45244312286377,others,question
479,9,Person 2,I go once a week and try to only buy things to last me for that week. I actually end up throwing out fresh spices like cilantro/thyme/etc because I haven't found a way to properly store it.,"('sd',)",1.816386938,1.963221312,1.089877963,3.067276239,1.421981291,sd,"Once a week, I make a heartfelt effort to purchase only the essentials needed for that week. Regrettably, I often find myself discarding fresh herbs such as cilantro and thyme, as I have yet to discover an effective method for preserving their freshness.","('sd',)",2.204305585671414,1.0618681907653809,sd,6,0.38791864767141426,-0.028009772234619,0.9266506213217152,37,43,18.45010566711425,fact,fact
479,10,Person 1,i usually do that too. ive been eating less fast food,(),1.871631145,1.712936044,0.694351077,2.923389673,1.421981291,none,"I can completely relate to your experience, as I also tend to make a conscious effort to reduce my fast food consumption, understanding the importance of nurturing our bodies with healthier choices.","('sd',)",3.131343639627688,0.6596266627311707,sd,21,1.2597124946276879,-0.0347244142688293,0.8142449461667793,11,32,31.61670112609864,others,fact
479,11,Person 2,"I'll go out to eat once a week or so, but I love cooking.","('sd',)",1.505285978,1.906102777,0.5691154,3.019031763,1.421981291,sd,"Approximately once a week, I treat myself to dining out; however, my heart truly finds joy and fulfillment in the art of preparing meals at home.","('sd',)",1.7899957247222322,0.5398533344268799,sd,12,0.28470974672223215,-0.0292620655731201,0.8939536473363354,14,26,29.67479705810547,fact,fact
479,12,Person 1,yeah fast food is alright but not everyday,"('aa',)",1.48839426,1.867221236,1.18477118,2.184572458,1.421981291,aa,"I wholeheartedly share your sentiments! Fast food can indeed be enjoyable, but it's essential to maintain a balance and not indulge in it daily.","('aa',)",2.4697117896385854,0.6644586324691772,aa,16,0.9813175296385854,-0.5203125475308228,0.785939689601373,8,24,31.32246208190918,agreement,agreement
479,13,Person 2,"How do you feel about food waste coming from grocery stores, restaurants and the like? Is there a practical way to cut down on the immense amount that they contribute?","('qo',)",1.724608421,1.505194306,1.073565602,1.641842604,1.421981291,qo,"What emotions arise within you when you think about the vast amounts of food waste generated by grocery stores, restaurants, and similar establishments? Can you envision a feasible solution to significantly reduce the immense quantities they contribute?","('qo',)",2.1955281630576167,1.0916639566421509,qo,7,0.4709197420576168,0.0180983546421509,0.9150183331796772,30,37,39.19427490234375,question,question
479,14,Person 1,probably give some of the extra food away to people in need,"('+',)",2.456929207,1.912687302,0.55179441,1.791876554,1.421981291,+,generously sharing the surplus nourishment with those who are facing the harsh pangs of hunger and deprivation,"('sv',)",3.3950278060081094,1.1994779109954834,sv,5,0.9380985990081094,0.6476835009954834,0.8821958723138007,12,17,55.2726936340332,others,opinion
479,15,Person 2,That's a good one. I'm sure some places have programs like that in place.,"('sv',)",2.221543789,1.501474738,0.489090502,1.561135054,1.421981291,sv,"It is my genuine belief that there are likely some locations that have implemented programs like that, which is truly commendable.",(),2.7977438452688363,0.3757432401180267,none,7,0.5762000562688363,-0.1133472618819733,0.8950660806507991,14,21,65.6942138671875,opinion,others
479,16,Person 1,yeah ive heard some that do,(),1.430016994,1.447121501,1.181075931,1.699011326,1.421981291,none,I can understand that you've come across some instances where that has been the case.,"('sd',)",2.3639219957981705,0.98915433883667,sd,9,0.9339050017981705,-0.19192159216333,0.7577326760261162,6,15,18.542694091796875,others,fact
479,17,Person 2,"Would you purchase irregular food if given the opportunity to prevent such waste? Misshapen, discolored or otherwise?","('qy',)",1.83716929,1.622820735,1.319575906,1.822941661,1.421981291,qy,"In an effort to combat the issue of food waste, would you be open to embracing the purchase of irregular, misshapen, or discolored food items, recognizing the potential positive impact on our environment and society?","('qy',)",2.1972503823687894,0.8904820680618286,qy,18,0.3600810923687894,-0.4290938379381714,0.8990496562479222,17,35,21.64759635925293,question,question
479,18,Person 1,if im hungry and cant afford actual food why not. what about you,"('qo',)",1.561679363,1.80315423,1.406618476,2.067028522,1.421981291,qo,"If you find yourself feeling hungry and unable to afford a proper meal, would you consider alternative options? What would be your approach in such a situation?","('qw',)",1.9088039833817785,0.7884488105773926,qw,14,0.3471246203817784,-0.6181696654226074,0.842547389599972,13,27,16.005578994750977,question,question
479,19,Person 2,"Definitely! Well, thanks for chatting! bye","('fc',)",0.60611403,1.432580829,0.377562165,1.036226273,1.421981291,fc,Absolutely! I genuinely appreciate our heartfelt conversation! Farewell for now!,"('fc',)",1.061150886759783,0.2628337144851684,fc,4,0.455036856759783,-0.1147284505148316,0.884357750036519,6,10,71.03543090820312,forward,forward
479,20,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.421981291,fc,"Farewell, and may our paths cross again in a future filled with warmth and understanding.","('fc',)",1.5786008797424855,0.4218226969242096,fc,14,1.2026043797424855,-0.5946454700757904,0.6561852038661848,1,15,21.34662818908692,forward,forward
195,0,Person 1,What did you think about the article,"('qo',)",0.621129155,0.742328227,1.055668473,0.887002826,1.532093404,qo,How did the article resonate with your thoughts and feelings?,"('qo',)",1.7395631775490639,0.7053171992301941,qo,3,1.1184340225490639,-0.350351273769806,0.8780312254994971,7,10,35.7683219909668,question,question
195,1,Person 2,it was interesting they need to send the refugees back,"('sd',)",2.851266623,1.896488547,0.876078069,1.593337893,1.532093404,sd,It is thought-provoking to consider the necessity of finding a way to safely reintegrate the refugees back into their homelands.,"('sv',)",3.762232343981844,0.9177154302597046,sv,10,0.910965720981844,0.0416373612597046,0.8505440338962571,10,20,13.196741104125977,fact,opinion
195,2,Person 1,yeah what do you think they should do?,"('qo',)",1.360572815,1.244163394,0.914584756,1.327093363,1.532093404,qo,"What are your thoughts on the course of action they should take, in your perspective?","('qo',)",1.3937135921213821,0.8013944625854492,qo,7,0.03314077712138208,-0.1131902934145507,0.865702337620838,8,15,21.36228370666504,question,question
195,3,Person 2,kick them out,"('+',)",0.997890651,2.011939049,1.696866155,1.608221769,1.532093404,+,compassionately guide them towards an exit,"('sd',)",2.304866081149654,0.8532129526138306,sd,3,1.3069754301496541,-0.8436532023861694,0.7572636875852383,3,6,76.34305572509766,others,fact
195,4,Person 1,"I agree, Too much  people cant fit in one country. Maybe only take in the serious sad cases","('aa', 'sv')",2.809262753,2.44745183,1.761793494,2.054589033,1.532093404,aa,"My heart echoes your sentiments! The overwhelming number of people struggling to find a place in one country is indeed a concern. Perhaps, focusing on providing solace to those with the most heart-wrenching stories would be a more compassionate approach.","('aa', 'sv')",3.6836781822116125,1.2206937074661257,aa,21,0.8744154292116124,-0.5410997865338742,0.7961213045225746,19,40,25.24658966064453,agreement,agreement
195,5,Person 2,yea special exceptions but at a bare minimum,(),1.197124004,1.394060016,0.997592926,1.604408264,1.532093404,none,"Indeed, there may be unique circumstances that warrant special consideration, but at the very least, we must acknowledge and empathize with the challenges faced in these situations.","('aa', 'sv')",2.7151918501927508,0.7601257562637329,aa,19,1.5180678461927508,-0.2374671697362671,0.7780776432596334,8,27,13.56041145324707,others,agreement
195,6,Person 1,yeah keep it minimum germany is small,"('aa',)",0.9681651,1.276026368,1.037703156,1.923150539,1.532093404,aa,"I wholeheartedly concur with your perspective! Maintaining a minimalistic approach is indeed fitting, as Germany's compact size calls for such consideration.","('sd',)",2.287462759688057,0.4419151246547699,sd,14,1.319297659688057,-0.5957880313452302,0.7826450141018801,7,21,80.29393005371094,agreement,fact
195,7,Person 2,germany is too small,"('sv',)",1.592478037,1.838227987,1.513444543,1.706589699,1.532093404,sv,"In my empathetic understanding, Germany may appear to have limited geographical space for its inhabitants and their various needs.","('sv',)",2.7787751534685943,1.1408392190933228,sv,15,1.1862971164685943,-0.3726053239066773,0.766768965559447,4,19,75.97372436523438,opinion,opinion
195,8,Person 1,yep way too small for all the asylum seekers,"('aa',)",2.514051437,2.261603117,1.676149487,1.873838663,1.532093404,aa,I wholeheartedly concur with your observation! The available space is indeed insufficient to accommodate the numerous asylum seekers who are in dire need of refuge and support.,"('aa',)",3.1735418587790956,1.329938530921936,aa,18,0.6594904217790956,-0.3462109560780639,0.8153204118593653,9,27,30.28474998474121,agreement,agreement
195,9,Person 2,and terrorists,"('+',)",1.071146488,1.809442043,1.521219492,1.474165201,1.532093404,+,and individuals driven to acts of terror,(),2.7895141522768756,1.875142931938172,none,5,1.7183676642768757,0.3539234399381721,0.8672596566238674,2,7,166.41525268554688,others,others
195,10,Person 1,they should fix their own country,"('sv',)",2.085505247,2.452694178,1.934451938,1.961036801,1.532093404,sv,It is my empathetic perspective that these individuals have the potential to bring about positive change and healing within their own nation.,"('sv',)",3.165117919437286,0.318176656961441,sv,16,1.0796126724372859,-1.616275281038559,0.7014799427565754,6,22,28.838319778442383,opinion,opinion
195,11,Person 2,yea they need to build it up again so we can bomb it all up I like turning their homes to dust,"('sv',)",2.435894251,2.394480228,1.66098702,2.492699385,1.532093404,sv,"It is my understanding that reconstructing the area may be necessary, but I also acknowledge the potential for further devastation and the heartache it may cause for those who call it home.",(),3.196887272907005,1.401447296142578,none,10,0.7609930219070047,-0.2595397238574222,0.7559774316045825,22,32,23.56959724426269,opinion,others
195,12,Person 1,youre in the air force?,"('qy',)",0.741211236,1.018626928,0.812610507,1.202030301,1.532093404,qy,Is it true that you have dedicated your life to serving in the esteemed Air Force?,"('qy',)",1.3105362825319395,0.4590255916118622,qy,11,0.5693250465319395,-0.3535849153881378,0.8141808880002214,5,16,22.66460227966309,question,question
195,13,Person 2,yea,"('b',)",0.505424678,0.995800853,1.121805429,1.128425479,1.532093404,b,"Yes, I can genuinely understand and empathize with that perspective.","('aa',)",2.8702233009890565,0.8610525131225586,aa,9,2.3647986229890563,-0.2607529158774413,0.619760318414653,1,10,19.808656692504883,backward,agreement
195,14,Person 1,lol okay,"('b',)",0.664739549,1.6715132,1.023079753,1.29617846,1.532093404,b,I understand and acknowledge your response with a light-hearted tone.,"('by',)",1.347573552434093,0.4667564332485199,by,8,0.6828340034340931,-0.5563233197514801,0.7428961038780986,2,10,45.74345016479492,backward,backward
195,15,Person 2,bomb them to smithereens,"('+',)",2.014203787,3.078093767,1.750785828,1.985661864,1.532093404,+,"reduce them to fragments, with a heavy heart for the irreversible consequences that may follow",(),3.667112905003201,1.8877190351486208,none,11,1.6529091180032012,0.1369332071486209,0.7395233580168686,4,15,62.146392822265625,others,others
195,16,Person 1,"back to the article. I think letting a few in is good, not all.","('sv',)",1.695696354,1.871178031,0.997030139,1.943601251,1.532093404,sv,"Returning to the article, I genuinely believe that welcoming a select few individuals would be beneficial, rather than embracing everyone.","('sv',)",2.5720527999151885,0.9292909502983092,sv,6,0.8763564459151885,-0.0677391887016908,0.8447305603545745,14,20,41.17280578613281,opinion,opinion
195,17,Person 2,only the christians being killed by the savage towel heads,(),2.621551752,3.01138401,1.929186225,2.059777498,1.532093404,none,My heart aches for the Christians who have tragically lost their lives at the hands of those who harbor such extreme and violent beliefs.,"('by',)",3.7765859038510117,1.6190407276153564,by,14,1.1550341518510119,-0.3101454973846436,0.8206362494183648,10,24,12.682055473327637,others,backward
195,18,Person 1,i doubt they would check based on religion. its germany not some southern american state loll,"('sv',)",1.71836257,1.822003007,1.58257103,2.051896811,1.532093404,sv,"I believe that it is unlikely for them to make decisions based on religion, as this is Germany we're talking about, not a southern American state where such practices might be more common.","('sv',)",2.453705944896995,1.2104315757751465,sv,17,0.7353433748969951,-0.3721394542248535,0.8896189447891083,16,33,27.21555519104004,opinion,opinion
195,19,Person 2,they should if they care about terrorism,"('sv',)",2.289899588,2.256564617,1.538615942,2.107095957,1.532093404,sv,"In my empathetic view, it would be beneficial for them to take action if they hold genuine concerns about the impact of terrorism.","('sv',)",3.1167973938986826,0.6637389063835144,sv,16,0.8268978058986827,-0.8748770356164857,0.8182925292946412,7,23,27.63818550109864,opinion,opinion
195,20,Person 1,been a good talk. bye,"('fc',)",0.574482322,1.338946462,0.351193994,0.782018304,1.532093404,fc,"This conversation has been truly enriching. Farewell, and may our paths cross again in the future.","('fc',)",1.7578431732985238,0.3468913435935974,fc,11,1.1833608512985236,-0.0043026504064025,0.7810310681740843,5,16,20.738807678222656,forward,forward
195,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.532093404,fc,"Farewell, and may our paths cross again in a future filled with warmth and understanding.","('fc',)",1.5622238178357746,0.4218226969242096,fc,14,1.1862273178357745,-0.5946454700757904,0.6561852038661848,1,15,21.34662818908692,forward,forward
247,0,Person 1,What do you think about her death,"('qo',)",1.211913466,1.053013921,1.172082424,1.019915938,1.562055484,qo,How does her passing deeply resonate with you and your thoughts on the impermanence of life?,"('qo',)",2.21738908905841,0.9965659976005554,qo,9,1.0054756230584099,-0.1755164263994446,0.8148967538554043,7,16,28.5064754486084,question,question
247,1,Person 2,I think she lived a full life.,"('sv',)",2.476413012,1.698392749,0.469002008,1.638241172,1.562055484,sv,"In my empathetic view, she has experienced a life filled with richness and profound moments.","('sv',)",3.319624217283068,0.5240046977996826,sv,8,0.843211205283068,0.0550026897996825,0.8013347605937344,7,15,50.74432373046875,opinion,opinion
247,2,Person 1,"yeah, did you hear about her before this article?","('qy',)",0.866042554,1.012396097,0.792271554,1.144662738,1.562055484,qy,"Were you already familiar with her story prior to encountering this article, or is this your first introduction to her journey?","('qy',)",1.398965192977458,0.7259734272956848,qy,12,0.5329226389774581,-0.0662981267043152,0.8252467981692304,9,21,17.144197463989258,question,question
247,3,Person 2,"I had, but I was a very small child during the Clinton admin, so I didn't really know her function or capacity as a politician.","('sd',)",2.253651381,2.085536718,1.213916063,2.912546873,1.562055484,sd,"During the Clinton administration, I was just a tender young child, and as such, I was unable to fully grasp or comprehend the role and capabilities of Hillary Clinton as a political figure.","('sd',)",2.497913484796736,1.363980054855347,sd,8,0.24426210379673607,0.1500639918553468,0.9137554459228632,25,33,18.789695739746094,fact,fact
247,4,Person 1,I remember her from the Elian Gonzales news back in the day,"('sd',)",1.488840103,1.544302702,0.745572925,2.448563337,1.562055484,sd,I recall the poignant memories of her from the emotionally charged Elian Gonzales news that unfolded back in the day.,"('sd',)",3.167275836418017,1.18122661113739,sd,8,1.678435733418017,0.4356536861373898,0.9269514897379344,12,20,125.15650939941406,fact,fact
247,5,Person 2,Oh yeah! I had completely forgotten about that kid. I wonder what he is up to now.,(),2.055421114,2.413285494,0.943279803,2.070923567,1.562055484,none,"Ah, I had momentarily lost sight of that young one's journey. I'm genuinely curious about the path they are on now and how they are faring.","('sd',)",2.8818497906034146,0.7574067711830139,sd,9,0.8264286766034146,-0.1858730318169861,0.8514527246390563,17,26,26.41812896728516,others,fact
247,6,Person 1,i think he lives in cuba now not sure,(),1.500188112,1.359889984,1.020105839,1.551026225,1.562055484,none,"I believe he may have found a home in Cuba now, although I'm not entirely certain.","('sd',)",2.7339382551810387,0.8481432795524597,sd,7,1.2337501431810387,-0.1719625594475402,0.8779309410528244,9,16,24.52946662902832,others,fact
247,7,Person 2,Do you have any experiences with Parkinson's disease?,"('qy',)",1.113604665,1.133852601,0.938521564,1.222932935,1.562055484,qy,Have you ever encountered any personal experiences or connections with Parkinson's disease that have touched your life?,"('qy',)",1.59695562286244,0.8202317357063293,qy,9,0.48335095786244,-0.1182898282936706,0.9244267188335744,8,17,21.97519493103028,question,question
247,8,Person 1,"Fortunately no, what about you?","('qo',)",1.177478552,1.760421395,1.12912035,1.371049404,1.562055484,qo,"I'm grateful to say I haven't experienced that, but how about you? Have you ever encountered such a situation?","('qy',)",1.492850494223821,0.5582571029663086,qy,14,0.31537194222382103,-0.5708632470336914,0.7598725570724149,5,19,13.147710800170898,question,question
247,9,Person 2,"Nope, not personally. I really don't know that much about it.","('ng',)",1.67979455,1.698349357,0.9253003,2.02385664,1.562055484,ng,"I must admit, I don't have personal experience with the matter, and my knowledge on the subject is quite limited.","('sd',)",1.6335370566352743,1.2431145906448364,sd,9,-0.04625749336472573,0.3178142906448364,0.8760464921501737,11,20,10.53017520904541,answer,fact
247,10,Person 1,I just know you lose your memory,"('sd',)",2.210092783,2.057027578,1.637306571,1.804105759,1.562055484,sd,It is with deep understanding and empathy that I acknowledge the challenges you face as you navigate through the complexities of memory loss.,"('sd',)",2.6091820611687204,0.5922800898551941,sd,16,0.39908927816872053,-1.045026481144806,0.711199580373765,7,23,23.59923553466797,fact,fact
