conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da,gen_utterance,gen_dialog_act,gen_empathy,gen_emotional_polarity,gen_da,diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity,wc,gen_wc,ppl,da_category,gen_da_category
477,14,Person 1,I usually just eat rice with some eggs. That's it,"('sd',)",1.331195593,1.505969882,0.851540565,2.797165632,1.410603794,sd,My humble and modest meal typically consists of the comforting simplicity of rice accompanied by eggs.,(),1.370441036815515,0.724645733833313,none,6,0.0392454438155152,-0.1268948311666869,0.9173313164169123,10,16,190.4229278564453,fact,others
477,15,Person 2,"For real? Learning how to cook is a very valuable tool, how old are you?","('aa', 'qw')",1.306407928,2.087439299,0.654570341,1.731624722,1.410603794,aa,"Indeed, I couldn't agree more! Acquiring the skill of cooking is truly invaluable. May I kindly inquire about your age?",(),1.513356103891521,0.4100641012191772,none,5,0.206948175891521,-0.2445062397808228,0.9015781461631982,15,20,49.683780670166016,agreement,others
477,16,Person 1,I am 40 years old unfortunately,"('sd',)",1.202551961,2.000454187,1.440343499,2.815093517,1.410603794,sd,"Embracing the journey of life, I have gracefully reached the milestone of 40 years.","('sd',)",2.1265525482729224,0.4138463139533996,sd,8,0.9240005872729224,-1.0264971850466005,0.7686806951623782,6,14,22.23228073120117,fact,fact
477,17,Person 2,"I am 30, my boyfriend in college was a chef though so maybe i got a head start in the culinary world","('sd',)",1.244713068,1.623591304,0.48748669,3.020272017,1.410603794,sd,"At the age of 30, I am deeply grateful for the enriching experiences I gained in the culinary world, thanks to my college boyfriend who was a talented chef.","('sd',)",2.080268481379321,0.3019193708896637,sd,7,0.835555413379321,-0.1855673191103363,0.8947509595420765,22,29,19.23365592956543,fact,fact
477,18,Person 1,That's awesome. It was nice talking to you! bye,"('fc',)",0.997496188,2.019673824,0.380253047,1.208856344,1.410603794,fc,"How wonderful! I have genuinely enjoyed our conversation and deeply appreciate the connection we've shared. Until we meet again, take care!","('fc',)",1.266511323759196,0.2619238793849945,fc,12,0.2690151357591961,-0.1183291676150055,0.8435998691707447,9,21,28.7968692779541,forward,forward
477,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.410603794,fc,"As we part ways, please know that my thoughts and well-wishes remain with you, until we meet again.","('fc',)",1.2793432096969224,0.4391710758209228,fc,17,0.9033467096969224,-0.5772970911790771,0.6489418565214166,1,18,11.291463851928713,forward,forward
479,0,Person 1,what did you think about the article?,"('qo',)",0.635084331,0.681005538,1.001944184,0.779372454,1.421981291,qo,How did the article resonate with your thoughts and feelings?,"('qo',)",1.595715550153459,0.7053171992301941,qo,3,0.9606312191534592,-0.296626984769806,0.8906929233763433,7,10,35.7683219909668,question,question
479,1,Person 2,I think that a full belly is taken for granted in our country. You?,"('sv',)",1.995525122,1.727919936,0.887563705,2.075137854,1.421981291,sv,"In my understanding, the privilege of having a full belly is often overlooked and underappreciated in our society, don't you agree?","('qy',)",2.7310591524097347,0.7616143822669983,qy,7,0.7355340304097346,-0.1259493227330017,0.8843329199879586,14,21,20.78176689147949,opinion,question
479,2,Person 1,yeah you can say that again. do you throw out your food?,"('qy',)",0.996083438,1.448975205,1.143178821,1.511457205,1.421981291,qy,"Is it accurate to assume that, in acknowledging the value of resources and the impact of waste, you might find yourself compelled to discard uneaten sustenance?","('qy',)",2.4600579263131603,1.1912142038345337,qy,14,1.4639744883131605,0.0480353828345336,0.7833987562769351,12,26,38.00874328613281,question,question
479,3,Person 2,Only if it starts to mold and cutting off the moldy section wouldn't save it. How about you?,"('qo',)",2.030566216,1.840191722,1.315300226,1.788899422,1.421981291,qo,Only if it begins to develop mold and removing the affected area wouldn't salvage it. What about your perspective on this?,"('qo',)",1.7389894170022837,1.211636304855347,qo,3,-0.2915767989977165,-0.103663921144653,0.9146041069900304,18,21,117.88719177246094,question,question
479,4,Person 1,yep i usually throw out bread which molds so quick,(),1.573306322,1.789145231,1.411146164,2.560324192,1.421981291,none,"Indeed, it's quite disheartening to see how rapidly bread can become moldy, leading us to discard it with a heavy heart.","('aa',)",3.5284537630357806,1.7468050718307495,aa,11,1.9551474410357803,0.3356589078307495,0.786186945806131,10,21,23.040504455566406,others,agreement
479,5,Person 2,Where do you buy your produce?,"('qw',)",0.782885015,0.826013148,0.613348067,1.239509225,1.421981291,qw,Where do you find the source of your nourishing and wholesome produce?,"('qw',)",1.3434171570943028,0.4182383716106415,qw,6,0.5605321420943028,-0.1951096953893585,0.8628076979413344,6,12,32.569358825683594,question,question
479,6,Person 1,from the local grocery store,"('+',)",1.344643116,1.549514174,0.849853873,1.856114507,1.421981291,+,"emanating from the humble, familiar aisles of our neighborhood market","('+',)",1.73327501546532,0.9747582674026488,+,5,0.3886318994653199,0.1249043944026487,0.8321214513580285,5,10,109.64757537841795,others,others
479,7,Person 2,Do you shop at regular intervals or do you just go when you need things?,"('qy',)",1.034906149,1.173740029,0.673604608,1.612263441,1.421981291,qy,"In considering your shopping habits, do you find yourself adhering to a consistent schedule, or do you tend to venture out only when specific necessities arise?","('qy',)",1.357456549910217,0.6033517718315125,qy,11,0.3225504009102169,-0.0702528361684875,0.8843726604765418,15,26,21.95389175415039,question,question
479,8,Person 1,regular what about you,(),0.572851479,0.92088747,0.911499143,1.061855555,1.421981291,none,"As for myself, I'm just going about my usual routine. How about you? How have you been holding up?","('qo',)",1.153849656236384,0.5138633847236633,qo,15,0.580998177236384,-0.3976357582763367,0.7652452644612713,4,19,11.71181583404541,others,question
479,9,Person 2,I go once a week and try to only buy things to last me for that week. I actually end up throwing out fresh spices like cilantro/thyme/etc because I haven't found a way to properly store it.,"('sd',)",1.816386938,1.963221312,1.089877963,3.067276239,1.421981291,sd,"With a heartfelt intention to minimize waste, I conscientiously visit the store once a week, purchasing only what I believe will last for that duration. Regrettably, I often find myself discarding fresh herbs such as cilantro and thyme, as I have yet to discover an effective method for preserving their freshness.","('sd',)",2.1159581906238665,0.9854199290275574,sd,14,0.2995712526238665,-0.1044580339724425,0.9206348850954406,37,51,20.380661010742188,fact,fact
479,10,Person 1,i usually do that too. ive been eating less fast food,(),1.871631145,1.712936044,0.694351077,2.923389673,1.421981291,none,"I can empathize with you, as I also tend to do the same. Gradually, I've been reducing my consumption of fast food, understanding the importance of healthier choices.","('sd',)",2.864353829323213,0.8845738768577576,sd,17,0.9927226843232132,0.1902227998577575,0.8435465577382862,11,28,22.202247619628903,others,fact
479,11,Person 2,"I'll go out to eat once a week or so, but I love cooking.","('sd',)",1.505285978,1.906102777,0.5691154,3.019031763,1.421981291,sd,"While I occasionally indulge in dining out, my true passion lies in the heartwarming experience of preparing meals in my own kitchen.","('sd',)",1.83627301219624,0.5164379477500916,sd,8,0.3309870341962395,-0.0526774522499084,0.8856896429381776,14,22,25.0867862701416,fact,fact
479,12,Person 1,yeah fast food is alright but not everyday,"('aa',)",1.48839426,1.867221236,1.18477118,2.184572458,1.421981291,aa,"I wholeheartedly concur with your perspective! While fast food can be enjoyable on occasion, it's essential to maintain a balance and not indulge in it daily.","('aa', 'sv')",2.163293977070267,0.6052709817886353,aa,18,0.6748997170702669,-0.5795001982113648,0.7856060416056995,8,26,26.354978561401367,agreement,agreement
479,13,Person 2,"How do you feel about food waste coming from grocery stores, restaurants and the like? Is there a practical way to cut down on the immense amount that they contribute?","('qo',)",1.724608421,1.505194306,1.073565602,1.641842604,1.421981291,qo,"How does the issue of food waste generated by grocery stores, restaurants, and similar establishments touch your heart? Can you envision a compassionate and feasible solution to significantly reduce their contribution to this problem?","('qw',)",2.051512399449435,0.934752345085144,qw,4,0.3269039784494352,-0.1388132569148559,0.9275378024773514,30,34,26.80837631225586,question,question
479,14,Person 1,probably give some of the extra food away to people in need,"('+',)",2.456929207,1.912687302,0.55179441,1.791876554,1.421981291,+,graciously share the abundance of nourishment with those whose hearts ache from hunger,(),2.7151199004400643,0.7468554973602295,none,1,0.2581906934400644,0.1950610873602295,0.8780676633780565,12,13,56.12226104736328,others,others
479,15,Person 2,That's a good one. I'm sure some places have programs like that in place.,"('sv',)",2.221543789,1.501474738,0.489090502,1.561135054,1.421981291,sv,That's a truly heartwarming thought. I am confident that there are places out there that have implemented such compassionate programs to uplift and support those in need.,"('sv',)",3.603023812009463,0.337382435798645,sv,13,1.3814800230094626,-0.1517080662013549,0.8592227324954392,14,27,26.34721946716309,opinion,opinion
479,16,Person 1,yeah ive heard some that do,(),1.430016994,1.447121501,1.181075931,1.699011326,1.421981291,none,"Yes, I've come across instances where people have faced such situations, and my heart truly empathizes with the emotional complexities they must have experienced.","('aa',)",3.487118616360173,1.0545179843902588,aa,18,2.057101622360173,-0.1265579466097413,0.6880472411481431,6,24,28.590011596679688,others,agreement
479,17,Person 2,"Would you purchase irregular food if given the opportunity to prevent such waste? Misshapen, discolored or otherwise?","('qy',)",1.83716929,1.622820735,1.319575906,1.822941661,1.421981291,qy,"In the pursuit of reducing unnecessary waste, would your heart be open to embracing the unique beauty of irregular, misshapen, or discolored food items, should the opportunity arise?","('qy',)",1.8175836105516685,0.6583293676376343,qy,11,-0.0195856794483317,-0.6612465383623658,0.8904326947407483,17,28,40.07052993774414,question,question
479,18,Person 1,if im hungry and cant afford actual food why not. what about you,"('qo',)",1.561679363,1.80315423,1.406618476,2.067028522,1.421981291,qo,"If you were ever in a situation where hunger struck and resources were limited, how did you manage to cope? Have you ever experienced something similar?","('qy',)",1.8310331759093468,0.9287204146385192,qy,13,0.2693538129093467,-0.4778980613614808,0.8008218141378045,13,26,16.8223819732666,question,question
479,19,Person 2,"Definitely! Well, thanks for chatting! bye","('fc',)",0.60611403,1.432580829,0.377562165,1.036226273,1.421981291,fc,"Absolutely! I am truly grateful for the delightful conversation we've shared. Until we meet again, take care and farewell.","('fc',)",1.2736549895379454,0.3602208495140075,fc,13,0.6675409595379455,-0.0173413154859924,0.838819895811306,6,19,23.479679107666016,forward,forward
479,20,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.421981291,fc,"As we part ways, please know that my thoughts and well-wishes remain with you. Farewell.","('sd',)",1.271642096641501,0.5208710432052612,sd,14,0.8956455966415009,-0.4955971237947387,0.6714131776416594,1,15,11.594961166381836,forward,fact
195,0,Person 1,What did you think about the article,"('qo',)",0.621129155,0.742328227,1.055668473,0.887002826,1.532093404,qo,What were your heartfelt thoughts and impressions after reading the article?,"('qo',)",1.009466408068681,0.7740151286125183,qo,4,0.388337253068681,-0.2816533443874818,0.9013912610347375,7,11,30.14225959777832,question,question
195,1,Person 2,it was interesting they need to send the refugees back,"('sd',)",2.851266623,1.896488547,0.876078069,1.593337893,1.532093404,sd,It is thought-provoking to consider the necessity of returning the refugees to their homeland.,"('sv',)",3.654317468425527,0.9163843393325806,sv,4,0.8030508454255272,0.0403062703325806,0.8711001593925539,10,14,23.96039581298828,fact,opinion
195,2,Person 1,yeah what do you think they should do?,"('qo',)",1.360572815,1.244163394,0.914584756,1.327093363,1.532093404,qo,What are your heartfelt thoughts on the actions they should take?,"('qo',)",1.7739554082587072,0.751702070236206,qo,3,0.4133825932587072,-0.1628826857637939,0.8597014616772299,8,11,60.55371856689453,question,question
195,3,Person 2,kick them out,"('+',)",0.997890651,2.011939049,1.696866155,1.608221769,1.532093404,+,gently guide them towards finding their own path elsewhere,"('+',)",1.9879020154260767,0.7873011231422424,+,6,0.9900113644260768,-0.9095650318577576,0.7213736266777302,3,9,107.88790130615234,others,others
195,4,Person 1,"I agree, Too much  people cant fit in one country. Maybe only take in the serious sad cases","('aa', 'sv')",2.809262753,2.44745183,1.761793494,2.054589033,1.532093404,aa,I concur with your perspective! The overwhelming number of people in a single country can indeed be challenging. Perhaps prioritizing those who are facing the most heart-wrenching circumstances would be a more compassionate approach.,"('aa', 'sv')",3.305188726425116,0.9717761278152466,aa,15,0.4959259734251158,-0.7900173661847534,0.808132417677834,19,34,27.65192222595215,agreement,agreement
195,5,Person 2,yea special exceptions but at a bare minimum,(),1.197124004,1.394060016,0.997592926,1.604408264,1.532093404,none,"Indeed, there are unique exceptions, but at the very least, we must acknowledge the fundamental importance of empathy and understanding in these situations.","('aa', 'sv')",2.4309134020086964,0.7534887790679932,aa,15,1.2337893980086965,-0.2441041469320068,0.7934128985393629,8,23,18.698087692260746,others,agreement
195,6,Person 1,yeah keep it minimum germany is small,"('aa',)",0.9681651,1.276026368,1.037703156,1.923150539,1.532093404,aa,"I wholeheartedly concur with your perspective! Given Germany's relatively modest size, it is indeed wise to maintain a sense of moderation and restraint.","('aa', 'sv')",2.123319437845189,0.4438138008117676,aa,16,1.155154337845189,-0.5938893551882325,0.7579975051598506,7,23,37.428314208984375,agreement,agreement
195,7,Person 2,germany is too small,"('sv',)",1.592478037,1.838227987,1.513444543,1.706589699,1.532093404,sv,"In my understanding, Germany may appear to be somewhat limited in terms of geographical size.","('sd',)",1.8696413059698,1.0862654447555542,sd,11,0.2771632689697998,-0.4271790982444459,0.7855670595492203,4,15,51.72639465332031,opinion,fact
195,8,Person 1,yep way too small for all the asylum seekers,"('aa',)",2.514051437,2.261603117,1.676149487,1.873838663,1.532093404,aa,I wholeheartedly concur with your perspective! The limited space available for the asylum seekers is indeed a deeply concerning and disheartening issue that we must acknowledge and address.,"('aa', 'sv')",2.933903809953661,1.305553674697876,aa,19,0.4198523729536609,-0.370595812302124,0.7485725212564573,9,28,33.93665313720703,agreement,agreement
195,9,Person 2,and terrorists,"('+',)",1.071146488,1.809442043,1.521219492,1.474165201,1.532093404,+,"and those who've been led astray, embracing a path of destruction and fear","('sv',)",3.1911768411075325,1.9053329229354856,sv,11,2.1200303531075324,0.3841134309354856,0.739740093660154,2,13,48.23100662231445,others,opinion
195,10,Person 1,they should fix their own country,"('sv',)",2.085505247,2.452694178,1.934451938,1.961036801,1.532093404,sv,"In my understanding, it would be beneficial for them to focus on healing and improving the conditions within their own nation.","('sv',)",3.076221157713796,0.6324272751808167,sv,15,0.9907159107137956,-1.3020246628191834,0.7665904206249752,6,21,27.884429931640625,opinion,opinion
195,11,Person 2,yea they need to build it up again so we can bomb it all up I like turning their homes to dust,"('sv',)",2.435894251,2.394480228,1.66098702,2.492699385,1.532093404,sv,"It is my understanding that reconstructing the area may be necessary, but I also acknowledge the pain and suffering that comes with the destruction of homes and the impact it has on the lives of those affected.",(),3.0191812381056717,1.1102101802825928,none,15,0.5832869871056712,-0.5507768397174073,0.7570793184707145,22,37,15.89031982421875,opinion,others
195,12,Person 1,youre in the air force?,"('qy',)",0.741211236,1.018626928,0.812610507,1.202030301,1.532093404,qy,Is it true that your life's journey has led you to the noble and courageous path of serving in the Air Force?,"('qy',)",1.3857849616287017,0.2995519042015075,qy,17,0.6445737256287014,-0.5130586027984925,0.7810628434285602,5,22,17.359230041503906,question,question
195,13,Person 2,yea,"('b',)",0.505424678,0.995800853,1.121805429,1.128425479,1.532093404,b,"Indeed, I wholeheartedly understand and empathize with the sentiment being expressed.","('aa', 'sd')",2.8081419557346954,0.7984432578086853,aa,10,2.302717277734695,-0.3233621711913146,0.6300320911094041,1,11,17.390748977661133,backward,agreement
195,14,Person 1,lol okay,"('b',)",0.664739549,1.6715132,1.023079753,1.29617846,1.532093404,b,"I understand and empathize with your response, as laughter can be a way to cope and connect with others in various situations.",(),3.039460047347417,0.6613031625747681,none,20,2.374720498347417,-0.3617765904252319,0.6740505507573087,2,22,30.20880699157715,backward,others
195,15,Person 2,bomb them to smithereens,"('+',)",2.014203787,3.078093767,1.750785828,1.985661864,1.532093404,+,envelop them in a whirlwind of overwhelming force,"('+',)",2.2799478022764506,1.3457152843475342,+,4,0.2657440152764505,-0.4050705436524657,0.8033287554938746,4,8,242.63494873046875,others,others
195,16,Person 1,"back to the article. I think letting a few in is good, not all.","('sv',)",1.695696354,1.871178031,0.997030139,1.943601251,1.532093404,sv,"Returning to the article, I genuinely believe that welcoming a select few individuals would be a positive step, rather than opening the doors to everyone.","('sv',)",2.6917124325966766,0.7191699743270874,sv,11,0.9960160785966764,-0.2778601646729126,0.8354262827309157,14,25,26.485002517700195,opinion,opinion
195,17,Person 2,only the christians being killed by the savage towel heads,(),2.621551752,3.01138401,1.929186225,2.059777498,1.532093404,none,"It's truly heartbreaking to witness the Christian community suffering at the hands of such brutal and merciless individuals, who inflict pain and devastation upon innocent lives.","('sv',)",4.06347150429542,1.8049800395965576,sv,16,1.4419197522954197,-0.1242061854034424,0.7988233845034334,10,26,29.40267372131348,others,opinion
195,18,Person 1,i doubt they would check based on religion. its germany not some southern american state loll,"('sv',)",1.71836257,1.822003007,1.58257103,2.051896811,1.532093404,sv,"I genuinely believe that it is unlikely for them to make decisions based on religion, as this is Germany and not a southern American state, which brings a touch of humor to the situation.","('sv',)",2.506312892076417,1.2980858087539673,sv,18,0.787950322076417,-0.2844852212460327,0.864168903893479,16,34,34.34069061279297,opinion,opinion
195,19,Person 2,they should if they care about terrorism,"('sv',)",2.289899588,2.256564617,1.538615942,2.107095957,1.532093404,sv,"In my understanding, it would be in their best interest to take action if they hold genuine concerns about the threat of terrorism.",(),2.6504763913711304,0.9372134804725648,none,16,0.3605768033711305,-0.6014024615274353,0.81707111721861,7,23,21.88431930541992,opinion,others
195,20,Person 1,been a good talk. bye,"('fc',)",0.574482322,1.338946462,0.351193994,0.782018304,1.532093404,fc,"This conversation has been truly enriching, and I am grateful for the time we've shared. Until we meet again, take care.","('fc',)",1.3913774395053822,0.3445121347904205,fc,16,0.8168951175053821,-0.0066818592095795,0.772259464139382,5,21,12.782052993774414,forward,forward
195,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.532093404,fc,"As we part ways, I wish you warmth and happiness on your journey ahead.","('sd',)",1.4126179630542173,0.4165584743022918,sd,13,1.0366214630542172,-0.5999096926977081,0.6469193696836619,1,14,19.257226943969727,forward,fact
247,0,Person 1,What do you think about her death,"('qo',)",1.211913466,1.053013921,1.172082424,1.019915938,1.562055484,qo,"How do you feel about her passing, and what thoughts and emotions does it evoke within you?","('qo',)",1.918493090308493,1.0748316049575806,qo,10,0.7065796243084932,-0.0972508190424195,0.8596659476903358,7,17,15.745650291442873,question,question
247,1,Person 2,I think she lived a full life.,"('sv',)",2.476413012,1.698392749,0.469002008,1.638241172,1.562055484,sv,"In my caring and understanding opinion, she has experienced a rich and fulfilling life filled with countless cherished moments.","('sv',)",2.868851532916072,0.4229823052883148,sv,12,0.3924385209160719,-0.0460197027116852,0.8224874442659602,7,19,56.50358963012695,opinion,opinion
247,2,Person 1,"yeah, did you hear about her before this article?","('qy',)",0.866042554,1.012396097,0.792271554,1.144662738,1.562055484,qy,"Upon encountering this article, did your heart first become acquainted with her story and resonate with her experiences?","('qy',)",1.8010222390798585,0.5788978338241577,qy,9,0.9349796850798584,-0.2133737201758423,0.7929849460558194,9,18,111.08663940429688,question,question
247,3,Person 2,"I had, but I was a very small child during the Clinton admin, so I didn't really know her function or capacity as a politician.","('sd',)",2.253651381,2.085536718,1.213916063,2.912546873,1.562055484,sd,"During the Clinton administration, I was merely a young child, which limited my ability to fully comprehend and appreciate her role and capabilities as a political figure.","('sd',)",2.547965148248918,1.366981863975525,sd,2,0.294313767248918,0.1530658009755248,0.925429560152944,25,27,26.95988273620605,fact,fact
247,4,Person 1,I remember her from the Elian Gonzales news back in the day,"('sd',)",1.488840103,1.544302702,0.745572925,2.448563337,1.562055484,sd,"I recall the poignant story of Elian Gonzales from years past, which deeply touched the hearts of many.","('sd',)",3.495264777055863,0.9446806907653807,sd,6,2.0064246740558627,0.1991077657653807,0.8390240638824629,12,18,42.82099914550781,fact,fact
247,5,Person 2,Oh yeah! I had completely forgotten about that kid. I wonder what he is up to now.,(),2.055421114,2.413285494,0.943279803,2.070923567,1.562055484,none,Oh my! I had momentarily lost sight of that young one's journey. I can't help but wonder how they are faring and what they are experiencing now.,(),3.5104242399801167,1.0157126188278198,none,10,1.4550031259801166,0.0724328158278198,0.8550922855227496,17,27,26.391090393066406,others,others
247,6,Person 1,i think he lives in cuba now not sure,(),1.500188112,1.359889984,1.020105839,1.551026225,1.562055484,none,"I believe he may have found a new home in Cuba, though I'm not entirely certain.","('sv',)",2.426614749343531,0.8645479083061218,sv,7,0.926426637343531,-0.1555579306938781,0.873212250502361,9,16,19.11410522460937,others,opinion
247,7,Person 2,Do you have any experiences with Parkinson's disease?,"('qy',)",1.113604665,1.133852601,0.938521564,1.222932935,1.562055484,qy,"In your journey through life, have you ever encountered the challenges and heartaches associated with Parkinson's disease?","('qy',)",1.2923842811926742,0.7912370562553406,qy,9,0.1787796161926742,-0.1472845077446594,0.9101257993231506,8,17,19.06876564025879,question,question
247,8,Person 1,"Fortunately no, what about you?","('qo',)",1.177478552,1.760421395,1.12912035,1.371049404,1.562055484,qo,"Thankfully not, how has your experience been?",(),0.942176660963657,0.5965979099273682,none,2,-0.2353018910363429,-0.5325224400726318,0.8853662865349343,5,7,49.01101303100586,question,others
247,9,Person 2,"Nope, not personally. I really don't know that much about it.","('ng',)",1.67979455,1.698349357,0.9253003,2.02385664,1.562055484,ng,"I must admit, I don't have personal experience with the matter and my knowledge on the subject is quite limited. However, I am always open to learning more and understanding different perspectives.","('sd',)",1.8466713020141612,0.7877867221832275,sd,21,0.1668767520141614,-0.1375135778167724,0.7629953331181126,11,32,11.410321235656738,answer,fact
247,10,Person 1,I just know you lose your memory,"('sd',)",2.210092783,2.057027578,1.637306571,1.804105759,1.562055484,sd,It is deeply saddening to acknowledge the reality that one's precious memories may gradually fade away.,"('sv',)",3.932777595730095,1.7262811660766602,sv,9,1.722684812730095,0.08897459507666,0.7388815666627742,7,16,39.35111999511719,fact,opinion
